1.0, 4, 256, 0.007269, 36.062568
1.0, 4, 256, 0.007193, 36.443872
1.0, 4, 256, 0.007413, 35.362031
1.0, 4, 512, 0.030574, 34.296504
1.0, 4, 512, 0.030310, 34.594875
1.0, 4, 512, 0.030189, 34.733668
1.0, 4, 512, 0.030304, 34.601952
1.0, 4, 512, 0.030269, 34.642017
1.0, 4, 512, 0.030306, 34.599502
1.0, 4, 512, 0.030209, 34.710641
1.0, 4, 512, 0.030369, 34.528063
1.0, 4, 1024, 0.117468, 35.705965
1.0, 4, 1024, 0.117616, 35.661017
1.0, 4, 1024, 0.117355, 35.740276
1.0, 4, 1024, 0.117498, 35.696763
1.0, 4, 1024, 0.117430, 35.717491
1.0, 4, 1024, 0.117338, 35.745432
1.0, 4, 1024, 0.117678, 35.642232
1.0, 4, 1024, 0.117291, 35.759819
1.0, 4, 2048, 0.466899, 35.933294
1.0, 4, 2048, 0.467321, 35.900845
1.0, 4, 2048, 0.467135, 35.915137
1.0, 4, 2048, 0.469365, 35.744488
1.0, 4, 2048, 0.467425, 35.892843
1.0, 4, 2048, 0.466942, 35.929973
1.0, 4, 2048, 0.466258, 35.982684
1.0, 4, 2048, 0.465002, 36.079893
1.0, 4, 4096, 1.858819, 36.102958
1.0, 4, 4096, 1.852325, 36.229531
1.0, 4, 4096, 1.853064, 36.215085
1.0, 4, 4096, 1.861387, 36.053149
1.0, 4, 4096, 1.844332, 36.386543
1.0, 4, 4096, 1.856060, 36.156624
1.0, 4, 4096, 1.861244, 36.055920
1.0, 4, 4096, 1.846923, 36.335499
1.0, 4, 8192, 7.540556, 35.598895
1.0, 4, 8192, 7.444006, 36.060618
1.0, 4, 8192, 7.517677, 35.707234
1.0, 4, 8192, 7.429485, 36.131098
1.0, 4, 8192, 7.527519, 35.660549
1.0, 4, 8192, 7.511676, 35.735761
1.0, 4, 8192, 7.384905, 36.349209
1.0, 4, 8192, 7.488594, 35.845908
2.0, 4, 2, 0.000002, 7.456540
2.0, 4, 2, 0.000001, 16.777216
2.0, 4, 2, 0.000001, 16.777216
2.0, 4, 2, 0.000001, 16.777216
2.0, 4, 2, 0.000001, 16.777216
2.0, 4, 2, 0.000001, 16.777216
2.0, 4, 2, 0.000000, inf
2.0, 4, 2, 0.000001, 16.777216
2.0, 4, 4, 0.000003, 20.648881
2.0, 4, 4, 0.000001, 67.108864
2.0, 4, 4, 0.000002, 33.554432
2.0, 4, 4, 0.000002, 33.554432
2.0, 4, 4, 0.000002, 33.554432
2.0, 4, 4, 0.000002, 33.554432
2.0, 4, 4, 0.000002, 33.554432
2.0, 4, 4, 0.000001, 53.687091
2.0, 4, 8, 0.000006, 42.949673
2.0, 4, 8, 0.000005, 51.130563
2.0, 4, 8, 0.000004, 63.161284
2.0, 4, 8, 0.000005, 51.130563
2.0, 4, 8, 0.000005, 51.130563
2.0, 4, 8, 0.000004, 67.108864
2.0, 4, 8, 0.000005, 51.130563
2.0, 4, 8, 0.000004, 63.161284
2.0, 4, 16, 0.000019, 53.687091
2.0, 4, 16, 0.000017, 60.492497
2.0, 4, 16, 0.000017, 59.652324
2.0, 4, 16, 0.000017, 60.492497
2.0, 4, 16, 0.000017, 59.652324
2.0, 4, 16, 0.000017, 60.492497
2.0, 4, 16, 0.000016, 64.103989
2.0, 4, 16, 0.000017, 60.492497
2.0, 4, 32, 0.000065, 62.929924
2.0, 4, 32, 0.000058, 70.699050
2.0, 4, 32, 0.000063, 65.075262
2.0, 4, 32, 0.000061, 67.108864
2.0, 4, 32, 0.000061, 67.372036
2.0, 4, 32, 0.000061, 67.108864
2.0, 4, 32, 0.000062, 66.076420
2.0, 4, 32, 0.000061, 67.108864
2.0, 4, 64, 0.000235, 69.695210
2.0, 4, 64, 0.000211, 77.649126
2.0, 4, 64, 0.000216, 75.849312
2.0, 4, 64, 0.000228, 71.882298
2.0, 4, 64, 0.000214, 76.610342
2.0, 4, 64, 0.000230, 71.211893
2.0, 4, 64, 0.000215, 76.270229
2.0, 4, 64, 0.000229, 71.582788
2.0, 4, 128, 0.001061, 61.770316
2.0, 4, 128, 0.000997, 65.728816
2.0, 4, 128, 0.000997, 65.728816
2.0, 4, 128, 0.001007, 65.075262
2.0, 4, 128, 0.001004, 65.276159
2.0, 4, 128, 0.000996, 65.791744
2.0, 4, 128, 0.001021, 64.178825
2.0, 4, 128, 0.001002, 65.415970
2.0, 4, 256, 0.004682, 55.988982
2.0, 4, 256, 0.004559, 57.499824
2.0, 4, 256, 0.004656, 56.301481
2.0, 4, 256, 0.004537, 57.777805
2.0, 4, 256, 0.004513, 58.086092
2.0, 4, 256, 0.004585, 57.173919
2.0, 4, 256, 0.004679, 56.026070
2.0, 4, 256, 0.004748, 55.212997
2.0, 4, 512, 0.027850, 37.650962
2.0, 4, 512, 0.027497, 38.134123
2.0, 4, 512, 0.027228, 38.511116
2.0, 4, 512, 0.027154, 38.615939
2.0, 4, 512, 0.027378, 38.299834
2.0, 4, 512, 0.027876, 37.615540
2.0, 4, 512, 0.027916, 37.561569
2.0, 4, 512, 0.027876, 37.615861
2.0, 4, 1024, 0.157362, 26.653858
2.0, 4, 1024, 0.157466, 26.636263
2.0, 4, 1024, 0.157381, 26.650628
2.0, 4, 1024, 0.157565, 26.619536
2.0, 4, 1024, 0.157276, 26.668404
2.0, 4, 1024, 0.157425, 26.643201
2.0, 4, 1024, 0.157428, 26.642677
2.0, 4, 1024, 0.157377, 26.651314
2.0, 4, 2048, 1.052635, 15.938304
2.0, 4, 2048, 1.050582, 15.969447
2.0, 4, 2048, 1.052885, 15.934518
2.0, 4, 2048, 1.050884, 15.964860
2.0, 4, 2048, 1.051599, 15.954009
2.0, 4, 2048, 1.052934, 15.933775
2.0, 4, 2048, 1.053628, 15.923283
2.0, 4, 2048, 1.053542, 15.924584
2.0, 4, 4096, 4.180192, 16.054015
2.0, 4, 4096, 4.193061, 16.004743
2.0, 4, 4096, 4.185821, 16.032425
2.0, 4, 4096, 4.186591, 16.029477
2.0, 4, 4096, 4.172318, 16.084312
2.0, 4, 4096, 4.178433, 16.060773
2.0, 4, 4096, 4.180403, 16.053204
2.0, 4, 4096, 4.187010, 16.027874
2.0, 4, 8192, 16.897538, 15.886069
2.0, 4, 8192, 20.996696, 12.784652
2.0, 4, 8192, 16.957556, 15.829843
2.0, 4, 8192, 16.939289, 15.846914
2.0, 4, 8192, 16.945706, 15.840913
2.0, 4, 8192, 16.951993, 15.835038
2.0, 4, 8192, 16.909346, 15.874976
2.0, 4, 8192, 16.939550, 15.846670
